PSTAT,PNAME,PLNGENAN,CNTYNAME,LAT,LON,YEAR
OH,AEP Bluffton NaS,0,Allen,40.8928,-83.8863,2016
OH,AES ES Tait,-4427,Montgomery,39.728611,-84.208333,2016
OH,Akron Recycle Energy Plant,,Summit,41.073336,-81.530642,2016
OH,Akron WRF,8220,Summit,41.153333,-81.568889,2016
OH,AMP Napoleon Solar Facility,4888,Henry,41.406667,-84.110833,2016
OH,AMP-Ohio Gas Turbines Bowling Green,2622,Wood,41.397369,-83.641236,2016
OH,AMP-Ohio Gas Turbines Galion,3400,Crawford,40.7167,-82.789,2016
OH,AMP-Ohio Gas Turbines Napoleon,3077,Henry,41.4079,-84.1095,2016
OH,Anadarko,72,Monroe,39.756982,-81.115503,2016
OH,Anthony Wayne Solar #1,2115,Lucas,41.627222,-83.574722,2016
OH,Arcanum,15,Darke,39.9861,-84.5503,2016
OH,Arcanum Peaking,103,Darke,39.9867,-84.5513,2016
OH,ArcelorMittal Cleveland LLC,156708,Cuyahoga,41.4739,-81.6728,2016
OH,ArcelorMittal Warren,36621,Trumbull,41.2119,-80.8176,2016
OH,Ashtabula,150573,Ashtabula,41.890026,-80.7612,2016
OH,Auglaize Hydro,8743,Defiance,41.237206,-84.399756,2016
OH,Avon Lake Power Plant,1100296,Lorain,41.504453,-82.054619,2016
OH,Battery Utility of Ohio,-479,Delaware,40.260278,-82.833056,2016
OH,Bay Shore,963010,Lucas,41.6917,-83.4378,2016
OH,Bay View Backup Power Facility,4538,Lucas,41.688333,-83.484722,2016
OH,Bay View Cogeneration Facility,,Lucas,41.688333,-83.484722,2016
OH,Bellefontaine Gas Producers LLC,34106,Logan,40.410751,-83.71788,2016
OH,Black Fork Wind Energy Project,,Crawford,40.854622,-82.7612,2016
OH,Blue Creek Wind Project,810707,Van Wert,40.931515,-84.561824,2016
OH,Bowling Green,4,Wood,41.3822,-83.6113,2016
OH,Bowling Green Wind,10892,Wood,41.3786,-83.7383,2016
OH,Bridgewater Dairy Anaerobic Digester,2763,Williams,41.6292,-84.6694,2016
OH,Broshco Fabricated Products,4602,Richland,40.776111,-82.568611,2016
OH,Brown County LFGTE Power Station,,Brown,38.895,-83.903,2016
OH,Bryan (OH),2211,Williams,41.471822,-84.543148,2016
OH,Bryan Peaking,626,Williams,41.4609,-84.527,2016
OH,Bryan Solar Field,2520,Williams,41.476389,-84.586111,2016
OH,Buckeye Wind Farm,,Champaign,40.1607,-83.6279,2016
OH,Carbon Limestone,134874,Mahoning,40.9975,-80.5208,2016
OH,Cardinal,9180921,Jefferson,40.2522,-80.6486,2016
OH,Carroll County Energy,,Carroll,40.60441,-81.05918,2016
OH,"Celina Solar Project #1, LLC",6166,Mercer,40.540556,-84.590556,2016
OH,Central Utility Plant Cincinnati,172186,Hamilton,39.134533,-84.509419,2016
OH,City of Shelby Electric Distribution,71,Richland,40.896088,-82.66564,2016
OH,"Clean Energy Future-Lordstown, LLC",,Trumbull,41.14889,-80.85162,2016
OH,Cleveland Peaking,318,Cuyahoga,41.556714,-81.588233,2016
OH,Clinton Battery,-113,Clinton,39.295883,-83.960782,2016
OH,Clyde Solar Array,2887,Sandusky,41.319351,-82.984331,2016
OH,Collinwood,0,Cuyahoga,41.556867,-81.58796,2016
OH,Collinwood BioEnergy Facility,2978,Cuyahoga,41.555556,-81.589167,2016
OH,Conesville,4534110,Coshocton,40.1842,-81.8811,2016
OH,Cooper Farms VW Project,13961,Van Wert,40.905833,-84.570277,2016
OH,CU Solar Plant,2783,Greene,39.741944,-83.816944,2016
OH,Darby Electric Generating Station,68101,Pickaway,39.7139,-83.1778,2016
OH,Davis Besse,6394136,Ottawa,41.5967,-83.0861,2016
OH,DG AMP Solar Bowling Green,,Wood,41.396,-83.582,2016
OH,DG AMP Solar Jackson Center,,Shelby,40.444969,-84.047247,2016
OH,DG AMP Solar Orrville 3,,Wayne,40.856428,-81.759461,2016
OH,DG AMP Solar Versailles,,Darke,40.2207,-84.4978,2016
OH,Dodge Park Engine No 1,4,Franklin,39.952367,-83.014425,2016
OH,Dover,46151,Tuscarawas,40.520066,-81.46815,2016
OH,Dover Peaking,655,Tuscarawas,40.5416,-81.4985,2016
OH,Dresden Energy Facility,3956473,Muskingum,40.0928,-82.0276,2016
OH,"Dynegy Dicks Creek, LLC",2005,Butler,39.465,-84.3778,2016
OH,"Dynegy Hanging Rock II, LLC",9716972,Lawrence,38.5731,-82.7833,2016
OH,"Dynegy Washington II, LLC",4376341,Washington,39.58,-81.6564,2016
OH,East Campus Utility Plant,137,Hamilton,39.137935,-84.504948,2016
OH,Eastlake,96,Lake,41.6711,-81.4425,2016
OH,Edgerton,152,Williams,41.449992,-84.767208,2016
OH,Engle,9,Summit,41.1428,-81.4706,2016
OH,"Euclid Farm, Stamco N-54",752,Cuyahoga,41.602222,-81.496944,2016
OH,FDS Co-Generation Facility,,Lucas,41.68242,-83.4675,2016
OH,Findlay Wind Farm,7114,Hancock,41.101219,-83.644394,2016
OH,FirstEnergy Acme,,Lucas,41.654444,-83.515556,2016
OH,FirstEnergy Ashtabula,,Ashtabula,41.9086,-80.7697,2016
OH,FirstEnergy Edgewater,,Lorain,41.468056,-82.186944,2016
OH,FirstEnergy Lake Shore,,Cuyahoga,41.5356,-81.6419,2016
OH,FirstEnergy Mad River,,Clark,39.9242,-83.8508,2016
OH,FirstEnergy R E Burger,,Belmont,39.91,-80.760833,2016
OH,FirstEnergy Toronto,,Jefferson,40.4825,-80.604444,2016
OH,Frank M Tait Station,173811,Montgomery,39.727249,-84.211084,2016
OH,Fremont Energy Center,1718372,Sandusky,41.377116,-83.161388,2016
OH,Galion,324,Crawford,40.7303,-82.7939,2016
OH,Gen J M Gavin,13955088,Gallia,38.9347,-82.1158,2016
OH,Geneva,22663,Ashtabula,41.795,-80.91,2016
OH,Genoa Diesel Generating Station,35,Ottawa,41.5092,-83.3606,2016
OH,GM Lordstown Assembly Solar Array,2601,Trumbull,41.148019,-80.883753,2016
OH,Greenup Hydro,306968,Scioto,38.6472,-82.8594,2016
OH,Greenville Electric Gen Station,86166,Darke,40.075783,-84.615136,2016
OH,Hamilton Hydro,4095,Butler,39.4128,-84.5558,2016
OH,Hamilton Municipal Power Plant,-2792,Butler,39.4098,-84.5543,2016
OH,Hannibal Port Power Project,,Monroe,39.704887,-80.841847,2016
OH,Harpster Wind,2611,Wyandot,40.718292,-83.22865,2016
OH,Harrod Electric Generating Station,,Allen,40.702778,-83.899166,2016
OH,Haverhill North Cogeneration Facility,232694,Scioto,38.596657,-82.828642,2016
OH,Haviland Plastic Products,14628,Paulding,41.016111,-84.5875,2016
OH,Heat Plant 770,0,Greene,39.7941,-84.0805,2016
OH,HMV Minster Energy Storage System,,Auglaize,40.398844,-84.387266,2016
OH,HMW Minster PV I,5199,Auglaize,40.390362,-84.401595,2016
OH,Hog Creek Wind Project,,Hardin,40.793073,-83.728714,2016
OH,Hoge Lumber,1040,Auglaize,40.488484,-84.3183,2016
OH,Icebreaker Offshore Wind Farm,,Cuyahoga,41.605833,-81.805833,2016
OH,J M Stuart,11250521,Adams,38.6361,-83.6939,2016
OH,Jackson (OH),4,Jackson,39.0441,-82.6101,2016
OH,Jackson Cntr Peaking,108,Shelby,40.4597,-84.0401,2016
OH,Killen Station,3365575,Adams,38.6903,-83.4803,2016
OH,Kyger Creek,4934172,Gallia,38.9144,-82.1289,2016
OH,Lake Road (OH),,Cuyahoga,41.527778,-81.649444,2016
OH,LE Wind Turbine 1,5180,Cuyahoga,41.584444,-81.525555,2016
OH,Lebanon,0,Warren,39.432181,-84.210925,2016
OH,Loraine County Project,155443,Lorain,41.3006,-82.1803,2016
OH,Madison Generating Station,446422,Butler,39.4522,-84.4647,2016
OH,Mahoning,27151,Mahoning,40.914444,-80.586111,2016
OH,MCCo Solar Generating Facility,619,Cuyahoga,41.516389,-81.597222,2016
OH,Miami Fort Power Station,6764674,Hamilton,39.1128,-84.8036,2016
OH,"Middletown Coke Company, LLC",369239,Butler,39.472222,-84.401389,2016
OH,Middletown Energy Center,,Butler,39.465,-84.347778,2016
OH,Model Gas Power Station,,Franklin,39.8908,-83.0272,2016
OH,Montpelier,562,Williams,41.5855,-84.5794,2016
OH,Monument,108,Montgomery,39.7667,-84.1739,2016
OH,Morton Salt Rittman,7637,Wayne,40.9692,-81.7756,2016
OH,Muskingum River,,Washington,39.5908,-81.6797,2016
OH,Napoleon,4,Henry,41.4106,-84.0967,2016
OH,Napoleon Biogas,0,Henry,41.355556,-84.1025,2016
OH,Napoleon Peaking,316,Henry,41.4079,-84.1095,2016
OH,Napoleon Solar I,13655,Henry,41.388431,-84.095841,2016
OH,New Knoxville,0,Auglaize,40.499364,-84.309201,2016
OH,Niles,-254,Trumbull,41.166928,-80.74769,2016
OH,Niles,10,Trumbull,41.168,-80.7529,2016
OH,O H Hutchings,36,Montgomery,39.6088,-84.2921,2016
OH,Oberlin (OH),684,Lorain,41.2836,-82.2194,2016
OH,Oberlin Spear Point Solar One,2284,Lorain,41.302761,-82.227047,2016
OH,Ohio Northern University Solar Site,0,Hardin,40.759622,-83.8391,2016
OH,Omega JV2 Bowling Green,2721,Wood,41.3884,-83.6402,2016
OH,Omega JV2 Hamilton,3024,Butler,39.3528,-84.5183,2016
OH,Oregon Clean Energy Center,,Lucas,41.667928,-83.443664,2016
OH,Orrville,185513,Wayne,40.850964,-81.765764,2016
OH,Orrville Peaking,303,Wayne,40.86,-81.7586,2016
OH,O'Shaughnessy Hydro,334,Delaware,40.153328,-83.126719,2016
OH,Ottawa County Project,7737,Ottawa,41.5283,-83.0353,2016
OH,Owens Corning Headquarters,1810,Lucas,41.6447,-83.5364,2016
OH,P H Glatfelter Company - Chillicothe Fac,404333,Ross,39.324611,-82.974039,2016
OH,Painesville,10397,Lake,41.7265,-81.254,2016
OH,Paulding Wind Farm II,331587,Paulding,41.025278,-84.779166,2016
OH,Paulding Wind Farm III,28591,Paulding,41.121,-84.751,2016
OH,Paulding Wind Farm LLC,,Paulding,41.16,-84.763888,2016
OH,Perry,10423250,Lake,41.8006,-81.1439,2016
OH,Picway,,Pickaway,39.7933,-83.0097,2016
OH,Piqua Power Plant,558,Miami,40.133848,-84.237258,2016
OH,Procter & Gamble Cincinnati Plant,20041,Hamilton,39.175,-84.5042,2016
OH,Prospect Municipal,0,Marion,40.4411,-83.1883,2016
OH,PS ST-8 Engine No 1,4,Franklin,39.961419,-83.049072,2016
OH,Racine,180180,Meigs,38.9153,-81.9081,2016
OH,Refuse & Coal,,Franklin,39.902222,-83.024444,2016
OH,Renewable Energy Services of Ohio,15583,Erie,41.3362,-82.602,2016
OH,Renick Run Pumping Station 03-04,5,Franklin,39.9294,-83.012,2016
OH,Richard Gorsuch,,Washington,39.3664,-81.5211,2016
OH,Richland Peaking Station,144106,Defiance,41.305203,-84.334622,2016
OH,Robert P Mone,105528,Van Wert,40.9297,-84.7392,2016
OH,Rolling Hills Generating LLC,410668,Vinton,39.0839,-82.3328,2016
OH,RP Wind,8523,Logan,40.449444,-83.893333,2016
OH,Sauder Power Plant,30944,Fulton,41.515211,-84.293549,2016
OH,Scioto Ridge Wind Farm,,Logan,40.561389,-83.736389,2016
OH,Seville,330,Medina,41.0317,-81.8714,2016
OH,Shelby Municipal Light Plant,13,Richland,40.88,-82.6567,2016
OH,Shelby North,107,Richland,40.8969,-82.6625,2016
OH,Shelby South,95,Richland,40.908889,-82.653333,2016
OH,Sidney (OH),107,Shelby,40.27917,-84.19097,2016
OH,Smart Papers LLC,,,,,2016
OH,South Field Energy,,Columbiana,40.63534,-80.678245,2016
OH,Springfield Solar LLC,2392,Clark,39.893889,-83.805556,2016
OH,St Marys,679,Auglaize,40.5458,-84.3889,2016
OH,ST-1/1A Engine No 1,2,Franklin,39.95,-83.015833,2016
OH,Stryker,75,Williams,41.5014,-84.4283,2016
OH,Suburban Landfill Gas Recovery,30389,Perry,39.912438,-82.244992,2016
OH,Summit Street Power Plant,41094,Portage,41.143056,-81.340833,2016
OH,Tait Electric Generating Station,411114,Montgomery,39.727679,-84.209489,2016
OH,The Ohio State University,,,,,2016
OH,Toledo Ref Power Recovery Train,9877,Lucas,41.6325,-83.5042,2016
OH,Trishe Wind Ohio LLC,,Paulding,41.016944,-84.593611,2016
OH,"Troy Energy, LLC",189807,Wood,41.47724,-83.45983,2016
OH,Turning Point Solar,,Noble,39.81,-81.65,2016
OH,Utica Aero Solar Max PV,,Licking,40.208945,-82.42808,2016
OH,Valfilm Wind Project,,Hancock,41.084329,-83.644131,2016
OH,Versailles Peaking,237,Darke,40.2247,-84.4769,2016
OH,W H Sammis,8112503,Jefferson,40.5317,-80.6319,2016
OH,W H Zimmer Generating Station,5452721,Clermont,38.8675,-84.2289,2016
OH,Wadsworth,7,Medina,41.003889,-81.762222,2016
OH,Walter C Beckjord,-53992,Clermont,38.9917,-84.2981,2016
OH,Waterford Plant,6543375,Washington,39.5333,-81.7178,2016
OH,Wausau Paper Middletown,9151,Butler,39.519989,-84.406153,2016
OH,Wellington,68,Lorain,41.163069,-82.227208,2016
OH,West 41st Street,1293,Cuyahoga,41.474,-81.7145,2016
OH,West Lorain,-3380,Lorain,41.429444,-82.264444,2016
OH,Whirlpool Corporation - Marion Wind Farm,,Marion,40.591154,-83.178491,2016
OH,Whirlpool Corporation - Ottawa Wind Farm,,Putnam,41.002764,-84.033742,2016
OH,Willey Battery Utility,-1046,Hamilton,39.287747,-84.680313,2016
OH,Woodsdale,31659,Butler,39.4492,-84.4611,2016
OH,Wooster Renewable Energy,4490,Wayne,40.785,-81.951389,2016
OH,Wyandot Solar Farm,14398,Wyandot,40.8795,-83.317072,2016
OH,Yankee Street,1563,Montgomery,39.603,-84.2047,2016
OH,Zephyr Wind,10791,Hancock,41.096111,-83.641381,2016
OK,"AES Shady Point, LLC",1922597,Le Flore,35.1931,-94.6458,2016
OK,Anadarko,1434062,Caddo,35.0847,-98.23,2016
OK,Arbuckle,,Murray,34.511667,-96.979722,2016
OK,Arbuckle Mountain Wind Farm LLC,405655,Murray,34.386944,-97.136944,2016
OK,Balko Wind LLC,1115176,Beaver,36.518056,-100.847222,2016
OK,Blue Canyon Windpower,254212,Comanche,34.850781,-98.577311,2016
OK,Blue Canyon Windpower II,529086,Comanche,34.8661,-98.6056,2016
OK,Blue Canyon Windpower V LLC,365241,Caddo,34.8217,-98.4525,2016
OK,Blue Canyon Windpower VI LLC,409650,Caddo,34.910361,-98.5599,2016
OK,Bluestem,13474,Beaver,36.552151,-100.587557,2016
OK,Boomer Lake Station,20,Payne,36.1438,-97.0681,2016
OK,Breckinridge Wind Project LLC,449761,Garfield,36.476944,-97.685556,2016
OK,Broken Bow Dam,195621,McCurtain,34.138779,-94.684498,2016
OK,Buffalo Bear LLC,60798,Harper,36.7767,-99.6353,2016
OK,Cana Gas Processing Plant,661,Canadian,35.5331,-98.1011,2016
OK,Canadian Hills Wind,1113969,Canadian,35.629722,-98.024722,2016
OK,Centennial Wind Farm,336352,Harper,36.637733,-99.601869,2016
OK,Charles D Lamb Energy Center,38027,Kay,36.813889,-97.125278,2016
OK,Chilocco Wind Farm,,Kay,36.978611,-97.080556,2016
OK,Chisholm View Wind Project,832574,Garfield,36.574722,-97.673611,2016
OK,Chouteau Power Plant,4325328,Mayes,36.222058,-95.277064,2016
OK,Comanche (8059),95049,Comanche,34.5431,-98.3244,2016
OK,Conoco,,Kay,36.674444,-97.060277,2016
OK,Covanta Tulsa Renewable Energy LLC,11091,Tulsa,36.1319,-96.0181,2016
OK,Crossroads Wind Farm,773976,Dewey,36.035,-98.722222,2016
OK,Cushing,100,Payne,35.982597,-96.775683,2016
OK,Dempsey Ridge Wind Farm,426025,Roger Mills,35.529778,-99.814456,2016
OK,Drift Sand Wind Project LLC,60133,Grady,34.827778,-97.957222,2016
OK,Elk City LLC,699488,Roger Mills,35.4642,-99.8983,2016
OK,Enid,,Garfield,36.37125,-97.87374,2016
OK,Eufaula Dam,259558,Haskell,35.3069,-95.3572,2016
OK,Fort Gibson,222111,Cherokee,35.8693,-95.2269,2016
OK,Frontier Windpower,24545,Kay,36.838884,-97.181015,2016
OK,Goodwell Wind Project LLC,860932,Texas,36.541389,-101.565556,2016
OK,Grand River Dam Authority,2306516,Mayes,36.190278,-95.2894,2016
OK,"Grant Plains Wind, LLC",17214,Grant,36.9708,-97.7053,2016
OK,"Grant Wind, LLC",405759,Grant,36.927071,-97.696331,2016
OK,"Great Western Wind Energy, LLC",11522,Ellis,36.166503,-99.596006,2016
OK,"Green Country Energy, LLC",3928376,Tulsa,35.9833,-95.9346,2016
OK,Horseshoe Lake,717006,Oklahoma,35.50866,-97.17969,2016
OK,Hugo,2057675,Choctaw,34.0158,-95.3206,2016
OK,International Paper Valliant OK,456562,McCurtain,33.9961,-95.1114,2016
OK,Kaw Hydro,150928,Kay,36.6994,-96.9278,2016
OK,"Kay Wind, LLC",1055230,Kay,36.984167,-97.133611,2016
OK,Keenan II Renewable Energy Co LLC,602985,Woodward,36.276111,-99.490833,2016
OK,Keystone Dam,279150,Tulsa,36.1508,-96.2517,2016
OK,Kingfisher,57,Kingfisher,35.8575,-97.9277,2016
OK,Kingfisher Wind LLC,919143,Kingfisher,35.770278,-97.799722,2016
OK,KODE Novus I,147301,Texas,36.543889,-101.393611,2016
OK,KODE Novus II,47471,Texas,36.548958,-101.495936,2016
OK,Laverne Diesel Generating Plant,37,Harper,36.7106,-99.8906,2016
OK,Little Elk Wind Project LLC,350900,Washita,35.194722,-98.907222,2016
OK,Mammoth Plains,834668,Dewey,35.978889,-98.710278,2016
OK,Mangum,14,Greer,34.8836,-99.5022,2016
OK,Markham,251699,Mayes,36.2317,-95.1822,2016
OK,McClain Energy Facility,3611265,McClain,35.29774,-97.58985,2016
OK,"Minco Wind I, LLC",371378,Grady,35.280278,-97.975556,2016
OK,"Minco Wind II, LLC",382093,Grady,35.325278,-98.071389,2016
OK,"Minco Wind III, LLC",459315,Caddo,35.372359,-98.182731,2016
OK,Mooreland,569017,Woodward,36.43725,-99.22543,2016
OK,Muskogee,6273999,Muskogee,35.76135,-95.28732,2016
OK,Muskogee Mill,402821,Muskogee,35.7322,-95.2939,2016
OK,Mustang,369966,Canadian,35.46988,-97.67498,2016
OK,"NextEra-Blackwell Wind, LLC",238018,Kay,36.846667,-97.4175,2016
OK,Nine Mile Gas Processing Plant,,Dewey,35.9408,-99.3033,2016
OK,Northeastern,4774129,Rogers,36.4317,-95.7008,2016
OK,Oklahoma Cogeneration LLC,160261,Oklahoma,35.439722,-97.625,2016
OK,Oklahoma State University,0,Payne,36.1261,-97.07,2016
OK,Oklahoma Wind Energy Center,279175,Woodward,36.603967,-99.340047,2016
OK,Oneta Energy Center,6149113,Wagoner,36.0119,-95.6967,2016
OK,Origin Wind,604360,Murray,34.446111,-97.269722,2016
OK,"Osage Wind, LLC",570937,Osage,36.706944,-96.700278,2016
OK,OU Spirit Wind Farm,319988,Woodward,36.333803,-99.480144,2016
OK,Pawhuska,10,Osage,36.669425,-96.347408,2016
OK,Pensacola,475255,Mayes,36.4675,-95.041389,2016
OK,Ponca,69320,Kay,36.71979,-97.085758,2016
OK,Ponca City Refinery,,Kay,36.688,-97.088,2016
OK,Red Dirt Wind Project,,Kingfisher,36.1,-97.8,2016
OK,Red Hills Wind Project LLC,414421,Roger Mills,35.535,-99.3828,2016
OK,Redbed Plains Wind Farm,,Grady,35.290759,-97.854,2016
OK,Redbud Power Plant,7294373,Oklahoma,35.6856,-97.2264,2016
OK,Riverside (4940),325489,Tulsa,35.9978,-95.9567,2016
OK,Robert S Kerr,506024,Sequoyah,35.34447,-94.7755,2016
OK,Rock Falls Wind Farm LLC,,Kay,36.927165,-97.4271,2016
OK,Rocky Ridge Wind Project,615758,Kiowa,35.135556,-99.003056,2016
OK,Rush Springs Wind,69497,Stephens,34.682883,-97.829283,2016
OK,Salina,-87429,Mayes,36.264685,-95.103558,2016
OK,Seiling Wind I,873154,Dewey,36.1225,-98.992222,2016
OK,Seiling Wind II,434274,Dewey,36.1225,-98.992222,2016
OK,Seminole (2956),2047827,Seminole,34.96645,-96.7258,2016
OK,Sleeping Bear LLC,289642,Harper,36.640278,-99.500556,2016
OK,Sooner,4073448,Noble,36.45307,-97.05279,2016
OK,Southwestern,450299,Caddo,35.1009,-98.3524,2016
OK,Spring Creek Power Plant,25662,Logan,35.7422,-97.655,2016
OK,Stillwater Energy Center,32831,Payne,36.161944,-97.036944,2016
OK,Stillwater Water Treatment Plant,7,Payne,36.2039,-97.0739,2016
OK,Taloga Wind LLC,453831,Dewey,35.855556,-98.968333,2016
OK,Tenaska Kiamichi Generating Station,1695440,Pittsburg,34.6831,-95.9349,2016
OK,Tenkiller Ferry,97566,Sequoyah,35.595,-95.0511,2016
OK,Thunder Ranch Wind Project,,Noble,36.550834,-97.058944,2016
OK,Tulsa,237953,Tulsa,36.116492,-95.990974,2016
OK,Tulsa LFG  LLC,14573,Osage,36.161953,-96.186509,2016
OK,University of Oklahoma,3,Cleveland,35.2089,-97.4424,2016
OK,Vici Wind Farm,,Dewey,36.0875,-99.134167,2016
OK,Waynoka Gas Processing Plant,19521,Woods,36.651,-98.7656,2016
OK,Weatherford Wind Energy Center,570008,Custer,35.5094,-98.7346,2016
OK,Webbers Falls,135512,Muskogee,35.5531,-95.1708,2016
OK,Weleetka,24067,Okfuskee,35.3233,-96.1352,2016
OK,WFEC GenCo LLC,185352,Caddo,35.0833,-98.2264,2016
OK,Woodward,,Woodward,36.375389,-99.370179,2016
OR,45 Mile Hydroelectric Project,7332,Jefferson,44.528056,-121.152778,2016
OR,Alden Bailey Power Plant,13,Clatsop,46.158402,-123.40596,2016
OR,Arlington Wind Power Project,201811,Gilliam,45.7167,-120.2008,2016
OR,Baldock Solar Highway,1904,Clackamas,45.269444,-122.771667,2016
OR,BC Solar,482,Lake,42.175,-120.3598,2016
OR,Bear Creek Solar Center,,Deschutes,44.060814,-121.237203,2016
OR,Beaver,457474,Columbia,46.172401,-123.17392,2016
OR,Bellevue Solar Project,1722,Yamhill,45.112222,-123.234722,2016
OR,Bend,1958,Deschutes,44.062326,-121.313331,2016
OR,Benson Creek Windfarm,,Baker,44.366944,-117.343889,2016
OR,Big Cliff,68800,Marion,44.7514,-122.2832,2016
OR,Big Top LLC,3899,Morrow,45.655,-119.4647,2016
OR,Biglow Canyon Wind Farm,1058132,Sherman,45.653745,-120.603414,2016
OR,Biomass One LP,155355,Jackson,42.436111,-122.849958,2016
OR,Black Cap Solar Plant,4021,Lake,42.17505,-120.362631,2016
OR,Boardman,1903052,Morrow,45.693182,-119.808819,2016
OR,Bonneville,4625436,Multnomah,45.6441,-121.941009,2016
OR,Bull Run Hydro,,Clackamas,45.429035,-122.233897,2016
OR,Butter Creek Power LLC,11626,Umatilla,45.7017,-119.4222,2016
OR,Carmen Smith,260704,Linn,44.285977,-122.041352,2016
OR,Carty Generating Station,1362782,Morrow,45.698611,-119.813056,2016
OR,C-Drop Hydro,2539,Klamath,42.165833,-121.685,2016
OR,Chopin Wind LLC,9671,Umatilla,45.88,-118.463333,2016
OR,Clearwater 1,40459,Douglas,43.251244,-122.337924,2016
OR,Clearwater 2,45439,Douglas,43.266894,-122.409807,2016
OR,Cline Falls,,Deschutes,44.2778,-121.2564,2016
OR,Coffin Butte,44801,Benton,44.6969,-123.2234,2016
OR,Co-Gen II LLC,0,Douglas,42.961126,-123.359138,2016
OR,Co-Gen LLC,0,Grant,44.458696,-118.720601,2016
OR,Combine Hills I,116764,Umatilla,45.943,-118.591,2016
OR,Condon Windpower LLC,96898,Gilliam,45.2766,-120.2794,2016
OR,Copper Dam Plant,15439,Hood River,45.66523,-121.523761,2016
OR,Cougar,35400,Lane,44.1307,-122.2439,2016
OR,Covanta Marion Inc,83855,Marion,45.048467,-122.962761,2016
OR,Coyote Springs,1454664,Morrow,45.847998,-119.67392,2016
OR,Coyote Springs II,1765406,Morrow,45.848039,-119.673965,2016
OR,Dalles Dam North Fishway Project,42540,Wasco,45.614375,-121.136885,2016
OR,Detroit,282200,Marion,44.7224,-122.2511,2016
OR,Dexter,73300,Lane,43.9242,-122.8055,2016
OR,Dillard Complex,138972,Douglas,43.0895,-123.4156,2016
OR,Dorena Hydro-Electric Facility,11166,Lane,43.786667,-122.958056,2016
OR,Dry Creek LFG to Energy Project,21560,Jackson,42.3844,-122.7718,2016
OR,Durbin Creek Windfarm,,Baker,44.353056,-117.323056,2016
OR,Durham AWTF,10725,Washington,45.400524,-122.765822,2016
OR,Eagle Point,18526,Jackson,42.514575,-122.757062,2016
OR,East Side,0,Klamath,42.224847,-121.795496,2016
OR,Elkhorn Valley Wind Farm,331119,Union,45.085221,-117.816273,2016
OR,Eurus Combine Hills Turbine Ranch 2,173247,Umatilla,45.943,-118.591,2016
OR,Evergreen BioPower LLC,48385,Linn,44.770792,-122.611974,2016
OR,Falls Creek,17739,Linn,44.396815,-122.350246,2016
OR,Faraday,158416,Clackamas,45.268045,-122.32009,2016
OR,Finley Buttes Landfill Gas,27910,Morrow,45.69,-119.61,2016
OR,Fish Creek,34839,Douglas,43.274221,-122.448978,2016
